TestIndex,UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
46217,3.03,3,3.00,2.367459,NULL
46218,3.03,4.5,4.50,4.760267,NULL
46219,4.88,3.5,3.50,3.355911,NULL
46220,3.94,4,4.00,4.148019,NULL
46221,3.86,3.5,3.50,3.355911,NULL
46222,4.67,4.5,4.50,4.760267,NULL
46223,3.51,4,4.00,4.148019,NULL
46224,4.11,4,4.00,4.148019,NULL
46225,3.4,4.5,4.50,4.760267,NULL
46226,3.46,3,3.00,2.367459,NULL
46227,3.27,4,4.00,4.148019,NULL
46228,4.83,3,3.00,2.367459,NULL
46229,3.8,4,4.00,4.148019,NULL
46230,3.82,4,4.00,4.148019,NULL
46231,4.29,4.5,4.50,4.760267,NULL
46232,3.46,3.5,3.50,3.355911,NULL
46233,2.6,3,3.00,2.367459,NULL
46234,4.21,4,4.00,4.148019,NULL
46235,4.75,4,4.00,4.148019,NULL
46236,4.75,4,4.00,4.148019,NULL
46237,4.5,4.5,4.50,4.760267,NULL
46238,4.4,4.5,4.50,4.760267,NULL
46239,3.87,3,3.00,2.367459,NULL
46240,2.68,4,4.00,4.148019,NULL
46241,1,1,1.00,1.000000,NULL
46242,3.81,4,4.00,4.148019,NULL
46243,4.44,4.5,4.50,4.760267,NULL
46244,4.08,4.5,4.50,4.760267,NULL
46245,3.67,4,4.00,4.148019,NULL
46246,3.21,4,4.00,4.148019,NULL
46247,3.71,2.5,2.50,1.685483,NULL
46248,4.04,4.5,4.50,4.760267,NULL
46249,3.75,4,4.00,4.148019,NULL
46250,2.8,4,4.00,4.148019,NULL
46251,4.38,4.5,4.50,4.760267,NULL
46252,4.14,4.5,4.50,4.760267,NULL
46253,4.23,3.5,3.50,3.355911,NULL
46254,3.7,4,4.00,4.148019,NULL
46255,3.94,4,4.00,4.148019,NULL
46256,3.3,3.5,3.50,3.355911,NULL
46257,3.67,4.5,4.50,4.760267,NULL
46258,3,4,4.00,4.148019,NULL
46259,3.8,4,4.00,4.148019,NULL
46260,4.29,3.5,3.50,3.355911,NULL
46261,4.33,4,4.00,4.148019,NULL
46262,4.08,3.5,3.50,3.355911,NULL
46263,5,4.5,4.50,4.760267,NULL
46264,3.33,3.5,3.50,3.355911,NULL
46265,2.62,3.5,3.50,3.355911,NULL
46266,3.93,3.5,3.50,3.355911,NULL
46267,4.58,4.5,4.50,4.760267,NULL
46268,3.89,3,3.00,2.367459,NULL
46269,3.04,3.5,3.50,3.355911,NULL
46270,4,4.5,4.50,4.760267,NULL
46271,4.64,3,3.00,2.367459,NULL
46272,4.59,4,4.00,4.148019,NULL
46273,2.81,3,3.00,2.367459,NULL
46274,4.57,4,4.00,4.148019,NULL
46275,3.64,3.5,3.50,3.355911,NULL
46276,2.53,4,4.00,4.148019,NULL
46277,4.35,4,4.00,4.148019,NULL
46278,5,4.5,4.50,4.760267,NULL
46279,4.81,4.5,4.50,4.760267,NULL
46280,3.8,4.5,4.50,4.760267,NULL
46281,3.6,5,5.00,4.999613,NULL
46282,3.73,4.5,4.50,4.760267,NULL
46283,3.93,4,4.00,4.148019,NULL
46284,4.08,4,4.00,4.148019,NULL
46285,3.93,4.5,4.50,4.760267,NULL
46286,2.56,2.5,2.50,1.685483,NULL
46287,3.31,4.5,4.50,4.760267,NULL
46288,3.22,4.5,4.50,4.760267,NULL
46289,3.65,3.5,3.50,3.355911,NULL
46290,3.94,3.5,3.50,3.355911,NULL
46291,3.79,4.5,4.50,4.760267,NULL
46292,4.07,4,4.00,4.148019,NULL
46293,2.58,4.5,4.50,4.760267,NULL
46294,3.26,3,3.00,2.367459,NULL
46295,3.36,4,4.00,4.148019,NULL
46296,4,3,3.00,2.367459,NULL
46297,3.4,3,3.00,2.367459,NULL
46298,3.88,4.5,4.50,4.760267,NULL
46299,4.29,4,4.00,4.148019,NULL
46300,3.3,4,4.00,4.148019,NULL
46301,4.47,4,4.00,4.148019,NULL
46302,3.93,3,3.00,2.367459,NULL
46303,3.46,4,4.00,4.148019,NULL
46304,4,4,4.00,4.148019,NULL
46305,3.6,4,4.00,4.148019,NULL
46306,2.83,3,3.00,2.367459,NULL
46307,3.38,4.5,4.50,4.760267,NULL
46308,4.11,4.5,4.50,4.760267,NULL
46309,3.23,3.5,3.50,3.355911,NULL
46310,3.44,4,4.00,4.148019,NULL
46311,3.93,4,4.00,4.148019,NULL
46312,3.71,3,3.00,2.367459,NULL
46313,1,4,4.00,4.148019,NULL
46314,3.69,4,4.00,4.148019,NULL
46315,3.16,3.5,3.50,3.355911,NULL
46316,3.83,4,4.00,4.148019,NULL
46317,3.85,4,4.00,4.148019,NULL
46318,2.88,4.5,4.50,4.760267,NULL
46319,3.61,4,4.00,4.148019,NULL
46320,4.03,3,3.00,2.367459,NULL
46321,5,4.5,4.50,4.760267,NULL
46322,3.97,3.5,3.50,3.355911,NULL
46323,3.52,3.5,3.50,3.355911,NULL
46324,3.72,4,4.00,4.148019,NULL
46325,3.57,3.5,3.50,3.355911,NULL
46326,3.67,3.5,3.50,3.355911,NULL
46327,2.91,4,4.00,4.148019,NULL
46328,4.02,4.5,4.50,4.760267,NULL
46329,3.89,3,3.00,2.367459,NULL
46330,3.77,3.5,3.50,3.355911,NULL
46331,2.92,3.5,3.50,3.355911,NULL
46332,3.91,3.5,3.50,3.355911,NULL
46333,4.23,4.5,4.50,4.760267,NULL
46334,3.62,4.5,4.50,4.760267,NULL
46335,3.76,3.5,3.50,3.355911,NULL
46336,3.86,3.5,3.50,3.355911,NULL
46337,3.16,3.5,3.50,3.355911,NULL
46338,4.35,4.5,4.50,4.760267,NULL
46339,4.16,4.5,4.50,4.760267,NULL
46340,4.15,3.5,3.50,3.355911,NULL
46341,3,4,4.00,4.148019,NULL
46342,3.35,4,4.00,4.148019,NULL
46343,3.73,3,3.00,2.367459,NULL
46344,3.67,4,4.00,4.148019,NULL
46345,4.19,4,4.00,4.148019,NULL
46346,4.06,4.5,4.50,4.760267,NULL
46347,3.79,3.5,3.50,3.355911,NULL
46348,3.82,3,3.00,2.367459,NULL
46349,3.97,3,3.00,2.367459,NULL
46350,4.22,3,3.00,2.367459,NULL
46351,4.1,4.5,4.50,4.760267,NULL
46352,4.67,4.5,4.50,4.760267,NULL
46353,4.26,4,4.00,4.148019,NULL
46354,4.88,4,4.00,4.148019,NULL
46355,4.13,4,4.00,4.148019,NULL
46356,4.75,4,4.00,4.148019,NULL
46357,3.75,4,4.00,4.148019,NULL
46358,4.27,4.5,4.50,4.760267,NULL
46359,4.76,4,4.00,4.148019,NULL
46360,3.27,2.5,2.50,1.685483,NULL
46361,3.58,4,4.00,4.148019,NULL
46362,2.67,4,4.00,4.148019,NULL
46363,3.4,4,4.00,4.148019,NULL
46364,3.7,4,4.00,4.148019,NULL
46365,4.42,4.5,4.50,4.760267,NULL
46366,3.61,4,4.00,4.148019,NULL
46367,3.71,4.5,4.50,4.760267,NULL
46368,4.4,4,4.00,4.148019,NULL
46369,3.95,4.5,4.50,4.760267,NULL
46370,3.44,4.5,4.50,4.760267,NULL
46371,3.19,4,4.00,4.148019,NULL
46372,3.93,4,4.00,4.148019,NULL
46373,3.79,5,5.00,4.999613,NULL
46374,5,2.5,2.50,1.685483,NULL
46375,4.09,4.5,4.50,4.760267,NULL
46376,5,4.5,4.50,4.760267,NULL
46377,2.75,5,5.00,4.999613,NULL
46378,4.41,4,4.00,4.148019,NULL
46379,4.12,3,3.00,2.367459,NULL
46380,3.89,4.5,4.50,4.760267,NULL
46381,3.79,3.5,3.50,3.355911,NULL
46382,4.29,2,2.00,1.396213,NULL
46383,4.43,4,4.00,4.148019,NULL
46384,4.05,4.5,4.50,4.760267,NULL
46385,3.48,4,4.00,4.148019,NULL
46386,3.59,3,3.00,2.367459,NULL
46387,4.43,4,4.00,4.148019,NULL
46388,3.75,4,4.00,4.148019,NULL
46389,3.01,4.5,4.50,4.760267,NULL
46390,4.15,4,4.00,4.148019,NULL
46391,3.71,4,4.00,4.148019,NULL
46392,3.66,2.5,2.50,1.685483,NULL
46393,3.14,4.5,4.50,4.760267,NULL
46394,3.9,4,4.00,4.148019,NULL
46395,3.65,4,4.00,4.148019,NULL
46396,4.04,4,4.00,4.148019,NULL
46397,4.04,4,4.00,4.148019,NULL
46398,3.85,4.5,4.50,4.760267,NULL
46399,4.01,4.5,4.50,4.760267,NULL
46400,3.5,2.5,2.50,1.685483,NULL
46401,3.93,3.5,3.50,3.355911,NULL
46402,5,4.5,4.50,4.760267,NULL
46403,4,4,4.00,4.148019,NULL
46404,4.29,4,4.00,4.148019,NULL
46405,4.11,4,4.00,4.148019,NULL
46406,4.58,4.5,4.50,4.760267,NULL
46407,3.85,4,4.00,4.148019,NULL
46408,4.47,2,2.00,1.396213,NULL
46409,4.07,4,4.00,4.148019,NULL
46410,3.37,3.5,3.50,3.355911,NULL
46411,2.85,3.5,3.50,3.355911,NULL
46412,2.68,4.5,4.50,4.760267,NULL
46413,4.2,4,4.00,4.148019,NULL
46414,4.65,4.5,4.50,4.760267,NULL
46415,3.56,4,4.00,4.148019,NULL
46416,4.13,4.5,4.50,4.760267,NULL
46417,4.3,3.5,3.50,3.355911,NULL
46418,3.95,4,4.00,4.148019,NULL
46419,2.6,3,3.00,2.367459,NULL
46420,3.46,4,4.00,4.148019,NULL
46421,4.15,3,3.00,2.367459,NULL
46422,3.11,4.5,4.50,4.760267,NULL
46423,3.77,4,4.00,4.148019,NULL
46424,3.62,3.5,3.50,3.355911,NULL
46425,3.7,4,4.00,4.148019,NULL
46426,4.03,4,4.00,4.148019,NULL
46427,3.3,4.5,4.50,4.760267,NULL
46428,4.15,4,4.00,4.148019,NULL
46429,4.36,4,4.00,4.148019,NULL
46430,3.45,4,4.00,4.148019,NULL
46431,2.06,3.5,3.50,3.355911,NULL
46432,4.24,4,4.00,4.148019,NULL
46433,4.06,4,4.00,4.148019,NULL
46434,2.94,3.5,3.50,3.355911,NULL
46435,2.47,4,4.00,4.148019,NULL
46436,3.47,3.5,3.50,3.355911,NULL
46437,3.81,4,4.00,4.148019,NULL
46438,3.52,4.5,4.50,4.760267,NULL
46439,4.19,4,4.00,4.148019,NULL
46440,4.8,4.5,4.50,4.760267,NULL
46441,3.26,4,4.00,4.148019,NULL
46442,3.85,4.5,4.50,4.760267,NULL
46443,3.27,3,3.00,2.367459,NULL
46444,4.02,4.5,4.50,4.760267,NULL
46445,3.83,4,4.00,4.148019,NULL
46446,4.2,4.5,4.50,4.760267,NULL
46447,4.67,3.5,3.50,3.355911,NULL
46448,2.75,5,5.00,4.999613,NULL
46449,4.13,4,4.00,4.148019,NULL
46450,4.06,4.5,4.50,4.760267,NULL
46451,3.86,4.5,4.50,4.760267,NULL
46452,2,4,4.00,4.148019,NULL
46453,3.76,3.5,3.50,3.355911,NULL
46454,3.43,4,4.00,4.148019,NULL
46455,3.84,5,5.00,4.999613,NULL
46456,3.12,4,4.00,4.148019,NULL
46457,3.69,3.5,3.50,3.355911,NULL
46458,4.16,4,4.00,4.148019,NULL
46459,5,2.5,2.50,1.685483,NULL
46460,3.59,4,4.00,4.148019,NULL
46461,3.69,4,4.00,4.148019,NULL
46462,3.89,4.5,4.50,4.760267,NULL
46463,3.96,4.5,4.50,4.760267,NULL
46464,3.43,3,3.00,2.367459,NULL
46465,3.47,2.5,2.50,1.685483,NULL
46466,3.45,5,5.00,4.999613,NULL
46467,4.47,4.5,4.50,4.760267,NULL
46468,3.35,3.5,3.50,3.355911,NULL
46469,4.23,4.5,4.50,4.760267,NULL
46470,3.67,4.5,4.50,4.760267,NULL
46471,3.18,4,4.00,4.148019,NULL
46472,4.26,4,4.00,4.148019,NULL
46473,2.54,3.5,3.50,3.355911,NULL
46474,4.25,4,4.00,4.148019,NULL
46475,4.83,4,4.00,4.148019,NULL
46476,4.19,4,4.00,4.148019,NULL
46477,3.31,3.5,3.50,3.355911,NULL
46478,4.14,5,5.00,4.999613,NULL
46479,2.85,3.5,3.50,3.355911,NULL
46480,4.24,4.5,4.50,4.760267,NULL
46481,3.6,4,4.00,4.148019,NULL
46482,3.85,3,3.00,2.367459,NULL
46483,3.82,4.5,4.50,4.760267,NULL
46484,3.44,4,4.00,4.148019,NULL
46485,4.48,4,4.00,4.148019,NULL
46486,4.05,3.5,3.50,3.355911,NULL
46487,3.68,5,5.00,4.999613,NULL
46488,3.86,4.5,4.50,4.760267,NULL
46489,4.55,4,4.00,4.148019,NULL
46490,4.27,4,4.00,4.148019,NULL
46491,4.17,3.5,3.50,3.355911,NULL
46492,2.67,3,3.00,2.367459,NULL
46493,3.84,4,4.00,4.148019,NULL
46494,5,4.5,4.50,4.760267,NULL
46495,4.06,4.5,4.50,4.760267,NULL
46496,3.5,3.5,3.50,3.355911,NULL
46497,4.09,4.5,4.50,4.760267,NULL
46498,4.14,3.5,3.50,3.355911,NULL
46499,3.69,4.5,4.50,4.760267,NULL
46500,4.42,4,4.00,4.148019,NULL
46501,3.41,4,4.00,4.148019,NULL
46502,3.94,3.5,3.50,3.355911,NULL
46503,3.82,4,4.00,4.148019,NULL
46504,3.58,5,5.00,4.999613,NULL
46505,4.75,4,4.00,4.148019,NULL
46506,3.77,4.5,4.50,4.760267,NULL
46507,1.75,4.5,4.50,4.760267,NULL
46508,3.82,3,3.00,2.367459,NULL
46509,3.56,4,4.00,4.148019,NULL
46510,4.29,3.5,3.50,3.355911,NULL
46511,3.55,4.5,4.50,4.760267,NULL
46512,3.73,3,3.00,2.367459,NULL
46513,4.53,4,4.00,4.148019,NULL
46514,4,4.5,4.50,4.760267,NULL
46515,4.33,4.5,4.50,4.760267,NULL
46516,2.78,4,4.00,4.148019,NULL
46517,4.75,4,4.00,4.148019,NULL
46518,3.36,4,4.00,4.148019,NULL
46519,3.74,4,4.00,4.148019,NULL
46520,3.74,3.5,3.50,3.355911,NULL
46521,1.22,1.5,1.50,1.131262,NULL
46522,3.6,4.5,4.50,4.760267,NULL
46523,3.74,4,4.00,4.148019,NULL
46524,3.8,4,4.00,4.148019,NULL
46525,3.86,3.5,3.50,3.355911,NULL
46526,4.74,4.5,4.50,4.760267,NULL
46527,3.18,3,3.00,2.367459,NULL
46528,3.58,4,4.00,4.148019,NULL
46529,3.97,4,4.00,4.148019,NULL
46530,4.08,4.5,4.50,4.760267,NULL
46531,3.76,3.5,3.50,3.355911,NULL
46532,3.7,4.5,4.50,4.760267,NULL
46533,3.52,3.5,3.50,3.355911,NULL
46534,1,3.5,3.50,3.355911,NULL
46535,3.95,3.5,3.50,3.355911,NULL
46536,3.7,4,4.00,4.148019,NULL
46537,5,3,3.00,2.367459,NULL
46538,4.47,3.5,3.50,3.355911,NULL
46539,2.19,4,4.00,4.148019,NULL
46540,3.03,5,5.00,4.999613,NULL
46541,3.47,4,4.00,4.148019,NULL
46542,4.21,4.5,4.50,4.760267,NULL
46543,3.38,4,4.00,4.148019,NULL
46544,2.36,3,3.00,2.367459,NULL
46545,3.48,3,3.00,2.367459,NULL
46546,2.9,4.5,4.50,4.760267,NULL
46547,4.58,3.5,3.50,3.355911,NULL
46548,1.5,3,3.00,2.367459,NULL
46549,3.03,2,2.00,1.396213,NULL
46550,4.28,4,4.00,4.148019,NULL
46551,3.47,4.5,4.50,4.760267,NULL
46552,5,4.5,4.50,4.760267,NULL
46553,3.88,4.5,4.50,4.760267,NULL
46554,3.73,3.5,3.50,3.355911,NULL
46555,4.07,4,4.00,4.148019,NULL
46556,3.93,3.5,3.50,3.355911,NULL
46557,4.36,3.5,3.50,3.355911,NULL
46558,3.73,4.5,4.50,4.760267,NULL
46559,3.71,4.5,4.50,4.760267,NULL
46560,3.43,4,4.00,4.148019,NULL
46561,2.91,3.5,3.50,3.355911,NULL
46562,4.47,4,4.00,4.148019,NULL
46563,3.66,4.5,4.50,4.760267,NULL
46564,4.16,4,4.00,4.148019,NULL
46565,2.47,2.5,2.50,1.685483,NULL
46566,3.91,4,4.00,4.148019,NULL
46567,3.86,4,4.00,4.148019,NULL
46568,3.65,4,4.00,4.148019,NULL
46569,4.19,2.5,2.50,1.685483,NULL
46570,1,4.5,4.50,4.760267,NULL
46571,3.67,4.5,4.50,4.760267,NULL
46572,4.26,4,4.00,4.148019,NULL
46573,3.77,4,4.00,4.148019,NULL
46574,3.5,4,4.00,4.148019,NULL
46575,3.6,4,4.00,4.148019,NULL
46576,4.45,4,4.00,4.148019,NULL
46577,4.28,3.5,3.50,3.355911,NULL
46578,2.75,4,4.00,4.148019,NULL
46579,2.85,3.5,3.50,3.355911,NULL
46580,3.43,3.5,3.50,3.355911,NULL
46581,3.32,3,3.00,2.367459,NULL
46582,5,4.5,4.50,4.760267,NULL
46583,3.71,3.5,3.50,3.355911,NULL
46584,4.21,3,3.00,2.367459,NULL
46585,4.4,3.5,3.50,3.355911,NULL
46586,4,4,4.00,4.148019,NULL
46587,2.59,3,3.00,2.367459,NULL
46588,3.82,4,4.00,4.148019,NULL
46589,5,4,4.00,4.148019,NULL
46590,3.48,4.5,4.50,4.760267,NULL
46591,3.27,3.5,3.50,3.355911,NULL
46592,3.64,3.5,3.50,3.355911,NULL
46593,3.88,4.5,4.50,4.760267,NULL
46594,4.54,4,4.00,4.148019,NULL
46595,3.5,4,4.00,4.148019,NULL
46596,3.87,4.5,4.50,4.760267,NULL
46597,5,4.5,4.50,4.760267,NULL
46598,4.11,4,4.00,4.148019,NULL
46599,3.82,4,4.00,4.148019,NULL
46600,4.56,4,4.00,4.148019,NULL
46601,3.98,4,4.00,4.148019,NULL
46602,4,3.5,3.50,3.355911,NULL
46603,4.15,3.5,3.50,3.355911,NULL
46604,3.16,3.5,3.50,3.355911,NULL
46605,4.17,4.5,4.50,4.760267,NULL
46606,3.47,4,4.00,4.148019,NULL
46607,4,3.5,3.50,3.355911,NULL
46608,3.77,4,4.00,4.148019,NULL
46609,3.89,4,4.00,4.148019,NULL
46610,3.58,4,4.00,4.148019,NULL
46611,3.6,3.5,3.50,3.355911,NULL
46612,4.27,4,4.00,4.148019,NULL
46613,4.82,4.5,4.50,4.760267,NULL
46614,3.6,4,4.00,4.148019,NULL
46615,3.72,3.5,3.50,3.355911,NULL
46616,3,4,4.00,4.148019,NULL
46617,3.7,4,4.00,4.148019,NULL
46618,4.01,4,4.00,4.148019,NULL
46619,3.56,4.5,4.50,4.760267,NULL
46620,3.69,4,4.00,4.148019,NULL
46621,1,3.5,3.50,3.355911,NULL
46622,3.54,4.5,4.50,4.760267,NULL
46623,3.8,4.5,4.50,4.760267,NULL
46624,3.97,2.5,2.50,1.685483,NULL
46625,3.63,3.5,3.50,3.355911,NULL
46626,3.48,4.5,4.50,4.760267,NULL
46627,5,4.5,4.50,4.760267,NULL
46628,2.3,4,4.00,4.148019,NULL
46629,3.6,3,3.00,2.367459,NULL
46630,4.47,4.5,4.50,4.760267,NULL
46631,3.08,3.5,3.50,3.355911,NULL
46632,3.86,2,2.00,1.396213,NULL
46633,3.62,4,4.00,4.148019,NULL
46634,4.44,4,4.00,4.148019,NULL
46635,3.84,3.5,3.50,3.355911,NULL
46636,3.73,4,4.00,4.148019,NULL
46637,3,5,5.00,4.999613,NULL
46638,3.43,4,4.00,4.148019,NULL
46639,3.66,3.5,3.50,3.355911,NULL
46640,3.77,4.5,4.50,4.760267,NULL
46641,3.81,3.5,3.50,3.355911,NULL
46642,3.6,3.5,3.50,3.355911,NULL
46643,3.16,2.5,2.50,1.685483,NULL
46644,4.24,3,3.00,2.367459,NULL
46645,3.25,5,5.00,4.999613,NULL
46646,3.09,3.5,3.50,3.355911,NULL
46647,3.79,4,4.00,4.148019,NULL
46648,2.82,4.5,4.50,4.760267,NULL
46649,4.06,4.5,4.50,4.760267,NULL
46650,3.78,4.5,4.50,4.760267,NULL
46651,3.33,3.5,3.50,3.355911,NULL
46652,3.47,4,4.00,4.148019,NULL
46653,3.76,3.5,3.50,3.355911,NULL
46654,3.59,2.5,2.50,1.685483,NULL
46655,4.19,3.5,3.50,3.355911,NULL
46656,3.62,4,4.00,4.148019,NULL
46657,3.31,4.5,4.50,4.760267,NULL
46658,2.89,3,3.00,2.367459,NULL
46659,4.25,3.5,3.50,3.355911,NULL
46660,2.38,3,3.00,2.367459,NULL
46661,3.87,4.5,4.50,4.760267,NULL
46662,3.76,4,4.00,4.148019,NULL
46663,3.25,3.5,3.50,3.355911,NULL
46664,3.97,3,3.00,2.367459,NULL
46665,3.76,4.5,4.50,4.760267,NULL
46666,4.45,4.5,4.50,4.760267,NULL
46667,3.45,3.5,3.50,3.355911,NULL
46668,5,4,4.00,4.148019,NULL
46669,3.19,3,3.00,2.367459,NULL
46670,4.34,4.5,4.50,4.760267,NULL
46671,3.87,3.5,3.50,3.355911,NULL
46672,3.88,4.5,4.50,4.760267,NULL
46673,4.56,4.5,4.50,4.760267,NULL
46674,1.79,4,4.00,4.148019,NULL
46675,3.62,4,4.00,4.148019,NULL
46676,3.93,4.5,4.50,4.760267,NULL
46677,3.89,4,4.00,4.148019,NULL
46678,3.76,4.5,4.50,4.760267,NULL
46679,4.36,4,4.00,4.148019,NULL
46680,3.31,3.5,3.50,3.355911,NULL
46681,3.08,4,4.00,4.148019,NULL
46682,3.97,4,4.00,4.148019,NULL
46683,3.62,3.5,3.50,3.355911,NULL
46684,2.22,2.5,2.50,1.685483,NULL
46685,3.88,4,4.00,4.148019,NULL
46686,4.04,4,4.00,4.148019,NULL
46687,2.56,4.5,4.50,4.760267,NULL
46688,4.11,3,3.00,2.367459,NULL
46689,4.03,3.5,3.50,3.355911,NULL
46690,3.12,3,3.00,2.367459,NULL
46691,3.36,4,4.00,4.148019,NULL
46692,3.07,4,4.00,4.148019,NULL
46693,3.88,3.5,3.50,3.355911,NULL
46694,3.71,3.5,3.50,3.355911,NULL
46695,4.16,4.5,4.50,4.760267,NULL
46696,3.19,3,3.00,2.367459,NULL
46697,4.16,3.5,3.50,3.355911,NULL
46698,3.19,4.5,4.50,4.760267,NULL
46699,3.67,3.5,3.50,3.355911,NULL
46700,4.07,4.5,4.50,4.760267,NULL
46701,4.39,3.5,3.50,3.355911,NULL
46702,5,3.5,3.50,3.355911,NULL
46703,3.9,4,4.00,4.148019,NULL
46704,4.07,4.5,4.50,4.760267,NULL
46705,3,2.5,2.50,1.685483,NULL
46706,3.96,3.5,3.50,3.355911,NULL
46707,4.56,4,4.00,4.148019,NULL
46708,4.33,3.5,3.50,3.355911,NULL
46709,3.37,3.5,3.50,3.355911,NULL
46710,4.78,4,4.00,4.148019,NULL
46711,4.62,4,4.00,4.148019,NULL
46712,4.1,4.5,4.50,4.760267,NULL
46713,4.13,3.5,3.50,3.355911,NULL
46714,3.43,4,4.00,4.148019,NULL
46715,3.49,3.5,3.50,3.355911,NULL
46716,4.01,4,4.00,4.148019,NULL
46717,3.36,4.5,4.50,4.760267,NULL
46718,4.2,4.5,4.50,4.760267,NULL
46719,2.66,4,4.00,4.148019,NULL
46720,3.63,2.5,2.50,1.685483,NULL
46721,3.3,3,3.00,2.367459,NULL
46722,3.53,4,4.00,4.148019,NULL
46723,3.89,4.5,4.50,4.760267,NULL
46724,3.46,4,4.00,4.148019,NULL
46725,3.55,3,3.00,2.367459,NULL
46726,4.41,5,5.00,4.999613,NULL
46727,3.7,4,4.00,4.148019,NULL
46728,4.75,4.5,4.50,4.760267,NULL
46729,4.13,4,4.00,4.148019,NULL
46730,3.95,4,4.00,4.148019,NULL
46731,4.32,4,4.00,4.148019,NULL
46732,3.47,4,4.00,4.148019,NULL
46733,4.42,4,4.00,4.148019,NULL
46734,3.75,2,2.00,1.396213,NULL
46735,3.81,3.5,3.50,3.355911,NULL
46736,3.22,4.5,4.50,4.760267,NULL
46737,4.27,4,4.00,4.148019,NULL
46738,4.85,4,4.00,4.148019,NULL
46739,4.18,4.5,4.50,4.760267,NULL
46740,4.34,4,4.00,4.148019,NULL
46741,4.53,3.5,3.50,3.355911,NULL
46742,3.87,4,4.00,4.148019,NULL
46743,5,5,5.00,4.999613,NULL
46744,3.89,3,3.00,2.367459,NULL
46745,3.27,3.5,3.50,3.355911,NULL
46746,4.56,4,4.00,4.148019,NULL
46747,3.69,4,4.00,4.148019,NULL
46748,3.51,3.5,3.50,3.355911,NULL
46749,4.58,3.5,3.50,3.355911,NULL
46750,3.85,4,4.00,4.148019,NULL
46751,1,4,4.00,4.148019,NULL
46752,4.66,3.5,3.50,3.355911,NULL
46753,4.21,4,4.00,4.148019,NULL
46754,5,5,5.00,4.999613,NULL
46755,4.27,4.5,4.50,4.760267,NULL
46756,3.77,4,4.00,4.148019,NULL
46757,1.5,3.5,3.50,3.355911,NULL
46758,3.46,4,4.00,4.148019,NULL
46759,4.01,4,4.00,4.148019,NULL
46760,5,4.5,4.50,4.760267,NULL
46761,3.69,4.5,4.50,4.760267,NULL
46762,3.28,3,3.00,2.367459,NULL
46763,3.72,4,4.00,4.148019,NULL
46764,3.79,4,4.00,4.148019,NULL
46765,4.07,4,4.00,4.148019,NULL
46766,3.74,3.5,3.50,3.355911,NULL
46767,3.74,4,4.00,4.148019,NULL
46768,3.86,3.5,3.50,3.355911,NULL
46769,4.26,4,4.00,4.148019,NULL
46770,4,3.5,3.50,3.355911,NULL
46771,3.35,4.5,4.50,4.760267,NULL
46772,3.73,4,4.00,4.148019,NULL
46773,3.68,4.5,4.50,4.760267,NULL
46774,3.83,3.5,3.50,3.355911,NULL
46775,3.88,3,3.00,2.367459,NULL
46776,5,4.5,4.50,4.760267,NULL
46777,4.04,4.5,4.50,4.760267,NULL
46778,3.83,4,4.00,4.148019,NULL
46779,3.62,4,4.00,4.148019,NULL
46780,4.67,3.5,3.50,3.355911,NULL
46781,3.12,3.5,3.50,3.355911,NULL
46782,4.03,3.5,3.50,3.355911,NULL
46783,3.68,4,4.00,4.148019,NULL
46784,5,4,4.00,4.148019,NULL
46785,4.16,4,4.00,4.148019,NULL
46786,4.2,4.5,4.50,4.760267,NULL
46787,4.14,4.5,4.50,4.760267,NULL
46788,4,3,3.00,2.367459,NULL
46789,4.07,4,4.00,4.148019,NULL
46790,3.68,4.5,4.50,4.760267,NULL
46791,4.01,2.5,2.50,1.685483,NULL
46792,4.07,4,4.00,4.148019,NULL
46793,2.73,4.5,4.50,4.760267,NULL
46794,4.08,4.5,4.50,4.760267,NULL
46795,4.19,4,4.00,4.148019,NULL
46796,3.76,3.5,3.50,3.355911,NULL
46797,3.18,4,4.00,4.148019,NULL
46798,4.36,4,4.00,4.148019,NULL
46799,3.99,4,4.00,4.148019,NULL
46800,4.19,4.5,4.50,4.760267,NULL
46801,4.15,4.5,4.50,4.760267,NULL
46802,3.12,4,4.00,4.148019,NULL
46803,3.9,4,4.00,4.148019,NULL
46804,3.64,3,3.00,2.367459,NULL
46805,4.61,3.5,3.50,3.355911,NULL
46806,5,5,5.00,4.999613,NULL
46807,4.24,4.5,4.50,4.760267,NULL
46808,5,4,4.00,4.148019,NULL
46809,3.3,3,3.00,2.367459,NULL
46810,4.48,4,4.00,4.148019,NULL
46811,3.78,3,3.00,2.367459,NULL
46812,4.8,3.5,3.50,3.355911,NULL
46813,3.67,4,4.00,4.148019,NULL
46814,3.9,4,4.00,4.148019,NULL
46815,3.7,4,4.00,4.148019,NULL
46816,3.99,4,4.00,4.148019,NULL
46817,1.55,3.5,3.50,3.355911,NULL
46818,4.11,4,4.00,4.148019,NULL
46819,3.98,4,4.00,4.148019,NULL
46820,3.68,4,4.00,4.148019,NULL
46821,2.9,3.5,3.50,3.355911,NULL
46822,4.07,3.5,3.50,3.355911,NULL
46823,4.64,4.5,4.50,4.760267,NULL
46824,4.04,4.5,4.50,4.760267,NULL
46825,3.98,4.5,4.50,4.760267,NULL
46826,3.81,4.5,4.50,4.760267,NULL
46827,3.72,3,3.00,2.367459,NULL
