UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
3,3,3.00,2.367459,1
4.07,4,4.00,4.148019,3
3.82,4,4.00,4.148019,5
4.47,3.5,3.50,3.355911,4
3.81,4.5,4.50,4.760267,5
3.52,4.5,4.50,4.760267,5
3.95,3,3.00,2.367459,1
4.35,4.5,4.50,4.760267,5
3.95,4.5,4.50,4.760267,2
2.74,3,3.00,2.367459,1
2,4,4.00,4.148019,1
3.2,4,4.00,4.148019,4
3.93,4.5,4.50,4.760267,5
4.06,4,4.00,4.148019,4
2.74,4,4.00,4.148019,5
3.76,4.5,4.50,4.760267,5
3.4,3.5,3.50,3.355911,4
4.07,4.5,4.50,4.760267,5
3.45,4,4.00,4.148019,2
1,3.5,3.50,3.355911,1
5,5,5.00,4.999613,5
3.36,4.5,4.50,4.760267,4
4.19,4,4.00,4.148019,5
4.4,4,4.00,4.148019,5
4.05,4.5,4.50,4.760267,5
3.87,4.5,4.50,4.760267,5
3.12,4,4.00,4.148019,4
4.29,4.5,4.50,4.760267,5
4.05,4.5,4.50,4.760267,5
3.27,4.5,4.50,4.760267,5
3.95,3,3.00,2.367459,3
3.85,4,4.00,4.148019,2
3.88,4,4.00,4.148019,3
3.66,4.5,4.50,4.760267,5
3.7,4,4.00,4.148019,5
3.76,3.5,3.50,3.355911,4
3.9,4.5,4.50,4.760267,5
4.26,3.5,3.50,3.355911,5
4.54,4,4.00,4.148019,5
4.17,4,4.00,4.148019,3
3.9,4,4.00,4.148019,5
3.9,4.5,4.50,4.760267,5
4.64,4.5,4.50,4.760267,5
4.05,4,4.00,4.148019,1
5,4,4.00,4.148019,5
5,4.5,4.50,4.760267,5
4.5,4.5,4.50,4.760267,5
4.54,4.5,4.50,4.760267,5
3.43,3.5,3.50,3.355911,2
3.97,3,3.00,2.367459,3
3.5,5,5.00,4.999613,5
4.19,4,4.00,4.148019,4
5,5,5.00,4.999613,5
2.75,5,5.00,4.999613,1
3.75,4,4.00,4.148019,5
4.17,3.5,3.50,3.355911,3
4.32,3.5,3.50,3.355911,4
4.11,4.5,4.50,4.760267,5
3.43,3.5,3.50,3.355911,3
5,4.5,4.50,4.760267,5
4.44,3.5,3.50,3.355911,5
3.99,3,3.00,2.367459,4
4.12,3.5,3.50,3.355911,4
3.62,4,4.00,4.148019,4
4.67,3.5,3.50,3.355911,4
4.41,3,3.00,2.367459,5
3.14,4,4.00,4.148019,5
3.55,2.5,2.50,1.685483,1
2,4,4.00,4.148019,2
3.88,3,3.00,2.367459,4
4.25,4.5,4.50,4.760267,5
3.67,3.5,3.50,3.355911,4
3.45,4,4.00,4.148019,5
3.93,4,4.00,4.148019,4
4.11,4,4.00,4.148019,5
3.33,5,5.00,4.999613,5
3,2.5,2.50,1.685483,1
4.71,3.5,3.50,3.355911,5
4.2,3.5,3.50,3.355911,4
4.13,3.5,3.50,3.355911,4
4.41,3,3.00,2.367459,4
3.43,3,3.00,2.367459,3
3.61,4.5,4.50,4.760267,5
3.84,4,4.00,4.148019,4
4.17,5,5.00,4.999613,5
3.61,4,4.00,4.148019,4
4.25,4,4.00,4.148019,3
4.08,3.5,3.50,3.355911,4
4.38,4,4.00,4.148019,5
3.25,4.5,4.50,4.760267,2
1,2.5,2.50,1.685483,1
3.21,3.5,3.50,3.355911,4
3.78,4.5,4.50,4.760267,4
4.17,4,4.00,4.148019,5
3.86,4,4.00,4.148019,5
3.87,3.5,3.50,3.355911,4
4.14,4,4.00,4.148019,4
4.32,4.5,4.50,4.760267,5
3.88,4,4.00,4.148019,4
3.43,4.5,4.50,4.760267,2
5,4.5,4.50,4.760267,5
4.35,4,4.00,4.148019,5
4.06,4,4.00,4.148019,5
4.22,3,3.00,2.367459,4
3.36,1.5,1.50,1.131262,1
4.34,4.5,4.50,4.760267,5
3.61,3.5,3.50,3.355911,4
3.64,4,4.00,4.148019,5
4.56,4.5,4.50,4.760267,5
3.88,3,3.00,2.367459,2
3.45,3.5,3.50,3.355911,2
4.06,4.5,4.50,4.760267,5
3.57,4,4.00,4.148019,5
3.98,4,4.00,4.148019,4
4.04,2.5,2.50,1.685483,2
5,4,4.00,4.148019,5
5,5,5.00,4.999613,5
1,4.5,4.50,4.760267,1
3.81,4.5,4.50,4.760267,2
3.47,4,4.00,4.148019,4
3.48,4.5,4.50,4.760267,4
3.73,4,4.00,4.148019,4
3.51,4.5,4.50,4.760267,3
3.97,3,3.00,2.367459,2
4.28,3.5,3.50,3.355911,3
3.9,4,4.00,4.148019,4
2.77,4,4.00,4.148019,2
3.55,4.5,4.50,4.760267,3
3.93,4,4.00,4.148019,5
4.42,4.5,4.50,4.760267,5
3.84,4,4.00,4.148019,4
4.38,2.5,2.50,1.685483,2
3.82,5,5.00,4.999613,5
4.15,3.5,3.50,3.355911,4
4.5,5,5.00,4.999613,5
3.44,4,4.00,4.148019,3
3.31,1,1.00,1.000000,1
3,3.5,3.50,3.355911,5
4.18,4,4.00,4.148019,5
3.69,3.5,3.50,3.355911,5
3.64,4,4.00,4.148019,4
3.89,3,3.00,2.367459,4
3.75,4.5,4.50,4.760267,5
2.6,4,4.00,4.148019,5
3.62,4.5,4.50,4.760267,4
4.71,4,4.00,4.148019,5
3.85,3.5,3.50,3.355911,4
3.81,4,4.00,4.148019,4
2.8,4.5,4.50,4.760267,4
3.4,4.5,4.50,4.760267,1
4.01,3.5,3.50,3.355911,3
2.6,3.5,3.50,3.355911,1
3.79,2,2.00,1.396213,4
2.89,2.5,2.50,1.685483,4
3.4,3.5,3.50,3.355911,5
3.61,3.5,3.50,3.355911,1
4.56,3.5,3.50,3.355911,4
3.7,3.5,3.50,3.355911,5
3.83,4,4.00,4.148019,5
3.36,4,4.00,4.148019,5
3.66,3.5,3.50,3.355911,3
4.41,4,4.00,4.148019,4
2.06,3.5,3.50,3.355911,1
4.26,4,4.00,4.148019,4
3.69,4,4.00,4.148019,5
4.13,4.5,4.50,4.760267,5
3.29,3,3.00,2.367459,1
4.11,3.5,3.50,3.355911,5
3.49,4,4.00,4.148019,5
3.47,4,4.00,4.148019,5
3.87,4.5,4.50,4.760267,5
3.89,5,5.00,4.999613,5
3.61,4.5,4.50,4.760267,5
3.64,3.5,3.50,3.355911,3
4.28,4.5,4.50,4.760267,5
3.89,4,4.00,4.148019,5
3.24,3,3.00,2.367459,2
5,5,5.00,4.999613,5
3.65,3.5,3.50,3.355911,5
3.36,4.5,4.50,4.760267,3
3.98,4,4.00,4.148019,5
2.3,3.5,3.50,3.355911,4
3.88,4,4.00,4.148019,3
3.69,4.5,4.50,4.760267,3
5,4,4.00,4.148019,5
2.5,4.5,4.50,4.760267,2
4.39,3.5,3.50,3.355911,3
4.43,4.5,4.50,4.760267,5
3.71,4,4.00,4.148019,5
3.61,3.5,3.50,3.355911,3
3.96,4,4.00,4.148019,3
4.16,4.5,4.50,4.760267,5
3.56,4,4.00,4.148019,4
4.42,5,5.00,4.999613,5
2.29,2,2.00,1.396213,1
4.9,4,4.00,4.148019,4
3.87,4.5,4.50,4.760267,4
3.36,4.5,4.50,4.760267,3
3.62,3.5,3.50,3.355911,2
3.62,3.5,3.50,3.355911,4
4.03,4,4.00,4.148019,4
3.78,4.5,4.50,4.760267,5
4.33,4.5,4.50,4.760267,5
4.65,4.5,4.50,4.760267,5
4.1,3.5,3.50,3.355911,4
3.47,4,4.00,4.148019,3
4.2,4.5,4.50,4.760267,5
4.75,3.5,3.50,3.355911,5
3.6,4,4.00,4.148019,4
4,3.5,3.50,3.355911,4
3.28,3.5,3.50,3.355911,4
4.65,4,4.00,4.148019,5
4.21,3.5,3.50,3.355911,4
4.07,4.5,4.50,4.760267,4
3.74,4.5,4.50,4.760267,4
4.13,4,4.00,4.148019,5
5,4.5,4.50,4.760267,5
4.55,3.5,3.50,3.355911,5
4.08,2.5,2.50,1.685483,2
3.29,4,4.00,4.148019,5
3.59,4,4.00,4.148019,4
2.55,4,4.00,4.148019,2
3.74,4,4.00,4.148019,4
3.71,3,3.00,2.367459,3
3.67,4,4.00,4.148019,4
3.74,3,3.00,2.367459,4
4.05,4,4.00,4.148019,5
3.5,3.5,3.50,3.355911,5
3.88,3.5,3.50,3.355911,5
3.91,4,4.00,4.148019,5
4.13,4.5,4.50,4.760267,4
3,4.5,4.50,4.760267,3
4.78,4,4.00,4.148019,4
3.8,4,4.00,4.148019,4
4.2,2.5,2.50,1.685483,3
4.04,4.5,4.50,4.760267,5
3.51,4.5,4.50,4.760267,5
3.67,2.5,2.50,1.685483,1
3.83,4,4.00,4.148019,5
4.01,3.5,3.50,3.355911,4
3.96,3.5,3.50,3.355911,5
3.84,4,4.00,4.148019,5
4.14,4,4.00,4.148019,4
3.33,4,4.00,4.148019,2
4.04,5,5.00,4.999613,5
4.1,4.5,4.50,4.760267,5
3.36,4,4.00,4.148019,4
5,4,4.00,4.148019,5
3.76,4,4.00,4.148019,5
4.04,4.5,4.50,4.760267,4
3.67,3.5,3.50,3.355911,3
3.47,4.5,4.50,4.760267,1
3.03,4,4.00,4.148019,2
3.81,4,4.00,4.148019,5
4.71,5,5.00,4.999613,5
4.04,4,4.00,4.148019,4
3.36,4.5,4.50,4.760267,5
4,4.5,4.50,4.760267,5
2,4,4.00,4.148019,1
3.65,5,5.00,4.999613,4
4.49,4,4.00,4.148019,5
3.36,4.5,4.50,4.760267,3
4.05,3.5,3.50,3.355911,4
3.09,4,4.00,4.148019,1
3,4,4.00,4.148019,5
2.86,3.5,3.50,3.355911,2
3.39,3,3.00,2.367459,4
3.35,3,3.00,2.367459,3
3.91,4,4.00,4.148019,4
4.73,4.5,4.50,4.760267,5
4.33,4.5,4.50,4.760267,4
3.86,4,4.00,4.148019,5
4.83,4,4.00,4.148019,5
3.7,3,3.00,2.367459,4
5,4,4.00,4.148019,5
4.85,3,3.00,2.367459,5
4.26,4.5,4.50,4.760267,4
3.63,3.5,3.50,3.355911,2
4.18,3.5,3.50,3.355911,4
3.33,4.5,4.50,4.760267,3
3.39,3.5,3.50,3.355911,1
3.85,3.5,3.50,3.355911,4
3.62,4,4.00,4.148019,1
3.64,4,4.00,4.148019,4
4.64,4.5,4.50,4.760267,5
4.97,4,4.00,4.148019,5
3.87,4.5,4.50,4.760267,4
4.44,4,4.00,4.148019,5
3.57,3.5,3.50,3.355911,4
3.97,4,4.00,4.148019,4
2.67,4,4.00,4.148019,5
3.35,3,3.00,2.367459,4
5,4.5,4.50,4.760267,5
4.26,3.5,3.50,3.355911,5
4.92,4,4.00,4.148019,4
3.95,4,4.00,4.148019,4
5,4,4.00,4.148019,5
3.97,4,4.00,4.148019,3
4,4.5,4.50,4.760267,4
4.21,3.5,3.50,3.355911,4
3.76,3,3.00,2.367459,4
3.78,4,4.00,4.148019,4
3.76,4.5,4.50,4.760267,3
2.83,3,3.00,2.367459,1
4.26,4,4.00,4.148019,4
3.69,4,4.00,4.148019,4
4.27,4.5,4.50,4.760267,5
1,3.5,3.50,3.355911,1
3.9,4.5,4.50,4.760267,5
3.12,4,4.00,4.148019,1
3.86,3,3.00,2.367459,4
4.2,3,3.00,2.367459,5
3.75,4,4.00,4.148019,3
3.85,4,4.00,4.148019,4
4.57,4,4.00,4.148019,5
3.34,3,3.00,2.367459,3
3.97,3.5,3.50,3.355911,4
4,3.5,3.50,3.355911,2
4.64,3.5,3.50,3.355911,5
3.76,4.5,4.50,4.760267,4
3.27,2.5,2.50,1.685483,3
4.4,4,4.00,4.148019,4
3.12,5,5.00,4.999613,4
3,3.5,3.50,3.355911,4
3.57,3.5,3.50,3.355911,5
3.64,4,4.00,4.148019,4
5,4.5,4.50,4.760267,5
2.53,4,4.00,4.148019,5
5,4,4.00,4.148019,5
3.97,4.5,4.50,4.760267,5
3.63,4,4.00,4.148019,4
4.75,3.5,3.50,3.355911,4
3.34,4.5,4.50,4.760267,5
3.75,3.5,3.50,3.355911,3
4.19,4.5,4.50,4.760267,5
4.43,3.5,3.50,3.355911,5
4.38,5,5.00,4.999613,5
3.5,3.5,3.50,3.355911,4
3.99,4,4.00,4.148019,5
3.6,4,4.00,4.148019,2
4.75,3.5,3.50,3.355911,5
4.37,3.5,3.50,3.355911,5
4.24,4.5,4.50,4.760267,5
3.85,4.5,4.50,4.760267,5
3.22,3.5,3.50,3.355911,1
4.06,4,4.00,4.148019,5
4,4.5,4.50,4.760267,5
3.66,3.5,3.50,3.355911,5
5,3.5,3.50,3.355911,5
4.75,3.5,3.50,3.355911,5
3.81,3.5,3.50,3.355911,3
4.75,3,3.00,2.367459,4
2.5,4.5,4.50,4.760267,4
4.29,4,4.00,4.148019,2
4.17,3.5,3.50,3.355911,3
3.68,3.5,3.50,3.355911,3
4.23,4,4.00,4.148019,4
5,4,4.00,4.148019,5
4.11,5,5.00,4.999613,5
4.34,3,3.00,2.367459,3
4.07,4,4.00,4.148019,4
4.12,3.5,3.50,3.355911,3
3.85,4,4.00,4.148019,4
4.5,4.5,4.50,4.760267,4
4.71,4.5,4.50,4.760267,5
3.9,4,4.00,4.148019,5
3.88,4,4.00,4.148019,3
1.86,3,3.00,2.367459,1
5,4,4.00,4.148019,5
4.23,4,4.00,4.148019,4
4.1,3.5,3.50,3.355911,4
3.81,4.5,4.50,4.760267,3
4.25,4.5,4.50,4.760267,5
4.17,4.5,4.50,4.760267,5
3.97,4,4.00,4.148019,5
3.66,4.5,4.50,4.760267,4
2.6,3,3.00,2.367459,2
3.87,4,4.00,4.148019,5
4.02,4.5,4.50,4.760267,4
3.57,3.5,3.50,3.355911,2
3.19,4,4.00,4.148019,5
4.04,3.5,3.50,3.355911,4
3.81,3,3.00,2.367459,4
4,4,4.00,4.148019,5
3.78,4.5,4.50,4.760267,5
4,4.5,4.50,4.760267,5
3.95,4.5,4.50,4.760267,5
4.25,3,3.00,2.367459,4
3.22,2,2.00,1.396213,1
2,4,4.00,4.148019,4
3.26,4.5,4.50,4.760267,5
4.34,4,4.00,4.148019,5
3.73,3.5,3.50,3.355911,3
4.42,4,4.00,4.148019,5
2.82,4.5,4.50,4.760267,5
4.94,5,5.00,4.999613,5
3.79,3.5,3.50,3.355911,1
2.67,4,4.00,4.148019,4
3.86,3,3.00,2.367459,2
3.78,4,4.00,4.148019,5
2.94,3,3.00,2.367459,1
4,4,4.00,4.148019,3
3.97,3,3.00,2.367459,3
4.25,4.5,4.50,4.760267,4
3.58,3.5,3.50,3.355911,4
3.61,3.5,3.50,3.355911,3
3.77,4.5,4.50,4.760267,5
4.16,4.5,4.50,4.760267,5
3.95,4.5,4.50,4.760267,4
4.16,4,4.00,4.148019,4
2.95,3,3.00,2.367459,1
5,4,4.00,4.148019,5
4.1,3.5,3.50,3.355911,4
3.49,3.5,3.50,3.355911,4
3.81,3.5,3.50,3.355911,5
4.44,4.5,4.50,4.760267,5
4.17,3.5,3.50,3.355911,4
2.2,3.5,3.50,3.355911,1
4.41,4,4.00,4.148019,5
2.69,4.5,4.50,4.760267,1
4.43,4.5,4.50,4.760267,5
3.25,2.5,2.50,1.685483,5
3.55,2.5,2.50,1.685483,4
4.1,4.5,4.50,4.760267,5
3.27,4,4.00,4.148019,4
3.1,4.5,4.50,4.760267,5
3.66,4,4.00,4.148019,3
3.37,4,4.00,4.148019,3
4.47,3.5,3.50,3.355911,4
4.09,3.5,3.50,3.355911,5
4.5,4.5,4.50,4.760267,5
3.6,4,4.00,4.148019,5
4.73,3.5,3.50,3.355911,5
3.82,4,4.00,4.148019,5
4.19,3.5,3.50,3.355911,4
3.57,4,4.00,4.148019,3
3.71,3.5,3.50,3.355911,4
3.8,3.5,3.50,3.355911,3
2.94,4.5,4.50,4.760267,5
3.36,4.5,4.50,4.760267,5
3.46,1.5,1.50,1.131262,1
3.68,4,4.00,4.148019,3
3.78,4.5,4.50,4.760267,5
4.28,4,4.00,4.148019,1
3.88,3.5,3.50,3.355911,5
4.12,4.5,4.50,4.760267,4
3.78,4,4.00,4.148019,5
3.47,4.5,4.50,4.760267,4
5,4,4.00,4.148019,5
3.64,4.5,4.50,4.760267,5
3.57,4,4.00,4.148019,3
4.31,4,4.00,4.148019,5
3.67,3.5,3.50,3.355911,4
4.09,4.5,4.50,4.760267,5
4.05,4.5,4.50,4.760267,5
4.17,4.5,4.50,4.760267,5
4.33,3,3.00,2.367459,4
4.19,4,4.00,4.148019,4
4.03,4,4.00,4.148019,5
3.4,4,4.00,4.148019,4
3.78,4.5,4.50,4.760267,5
5,5,5.00,4.999613,5
3.69,4,4.00,4.148019,4
4.2,3.5,3.50,3.355911,5
3.98,4,4.00,4.148019,2
3.6,4.5,4.50,4.760267,5
3.74,4,4.00,4.148019,3
4.85,4,4.00,4.148019,4
5,4,4.00,4.148019,5
1,4,4.00,4.148019,1
3.71,3.5,3.50,3.355911,5
3.41,4.5,4.50,4.760267,5
3.67,3.5,3.50,3.355911,4
3.98,4,4.00,4.148019,5
3.9,4.5,4.50,4.760267,5
4.76,4,4.00,4.148019,5
4.04,3.5,3.50,3.355911,4
3.69,3.5,3.50,3.355911,3
3.66,4,4.00,4.148019,5
3.67,4,4.00,4.148019,5
3.67,4,4.00,4.148019,4
5,4,4.00,4.148019,5
3.77,3,3.00,2.367459,3
3.31,3.5,3.50,3.355911,3
3.62,4,4.00,4.148019,2
3.52,3.5,3.50,3.355911,4
4.2,3.5,3.50,3.355911,4
3.64,4,4.00,4.148019,4
3.88,3.5,3.50,3.355911,5
3.43,3.5,3.50,3.355911,1
3.97,2.5,2.50,1.685483,3
3.41,3.5,3.50,3.355911,2
3.75,3.5,3.50,3.355911,3
3.48,4,4.00,4.148019,3
3.73,4,4.00,4.148019,4
5,3.5,3.50,3.355911,5
3.28,3,3.00,2.367459,5
3.08,4,4.00,4.148019,1
4.47,4.5,4.50,4.760267,5
3.46,3,3.00,2.367459,4
4.61,3,3.00,2.367459,5
4.5,4,4.00,4.148019,5
3.48,5,5.00,4.999613,5
4.38,4.5,4.50,4.760267,5
4.25,4,4.00,4.148019,5
3.67,4,4.00,4.148019,5
2.89,3,3.00,2.367459,1
3.52,1.5,1.50,1.131262,1
3.78,2.5,2.50,1.685483,3
3.72,4.5,4.50,4.760267,5
3.67,4,4.00,4.148019,1
3.64,4,4.00,4.148019,2
3.81,3.5,3.50,3.355911,5
4.41,3,3.00,2.367459,5
5,4,4.00,4.148019,5
4.12,4.5,4.50,4.760267,4
3.74,4,4.00,4.148019,4
3.46,4,4.00,4.148019,4
3.84,4,4.00,4.148019,3
4.23,4,4.00,4.148019,5
3.9,5,5.00,4.999613,5
3.13,4.5,4.50,4.760267,5
3.9,4,4.00,4.148019,4
4.38,4,4.00,4.148019,5
3.26,3,3.00,2.367459,2
3.93,3.5,3.50,3.355911,4
3.73,3,3.00,2.367459,3
3.44,3,3.00,2.367459,2
4.34,4,4.00,4.148019,4
3.5,3,3.00,2.367459,2
3.57,4,4.00,4.148019,5
4.75,2.5,2.50,1.685483,5
3.84,4,4.00,4.148019,4
4.46,4,4.00,4.148019,5
2,4,4.00,4.148019,2
4.04,4,4.00,4.148019,2
3.61,4,4.00,4.148019,5
4.5,3,3.00,2.367459,5
3.64,4,4.00,4.148019,3
3.98,4,4.00,4.148019,5
4.8,4.5,4.50,4.760267,5
4.39,5,5.00,4.999613,5
3.48,3.5,3.50,3.355911,4
2.93,4,4.00,4.148019,5
4.23,4,4.00,4.148019,5
3.2,3,3.00,2.367459,5
3.84,4.5,4.50,4.760267,5
3.9,4.5,4.50,4.760267,5
3.85,3.5,3.50,3.355911,2
3.64,4.5,4.50,4.760267,3
4.28,4,4.00,4.148019,2
4.66,3.5,3.50,3.355911,5
3.48,3.5,3.50,3.355911,4
3.88,4,4.00,4.148019,1
5,4,4.00,4.148019,5
4.33,3.5,3.50,3.355911,3
3.32,4.5,4.50,4.760267,5
4.75,3,3.00,2.367459,5
3.79,4.5,4.50,4.760267,4
2.88,4,4.00,4.148019,1
3.84,4,4.00,4.148019,4
3.43,3.5,3.50,3.355911,5
4.19,3,3.00,2.367459,5
4.2,3.5,3.50,3.355911,4
4.16,4,4.00,4.148019,5
3.88,4.5,4.50,4.760267,3
3.91,4,4.00,4.148019,5
2.56,4,4.00,4.148019,1
3.67,3.5,3.50,3.355911,1
4.44,3.5,3.50,3.355911,4
3.87,3.5,3.50,3.355911,1
3.82,4,4.00,4.148019,4
3.73,4.5,4.50,4.760267,4
3.23,4,4.00,4.148019,3
3.99,4.5,4.50,4.760267,2
4.85,4.5,4.50,4.760267,5
4.13,4.5,4.50,4.760267,5
3.93,4.5,4.50,4.760267,5
3.33,4,4.00,4.148019,2
2.65,3.5,3.50,3.355911,2
3.32,3.5,3.50,3.355911,4
3.69,2.5,2.50,1.685483,1
3.33,3.5,3.50,3.355911,5
4,4,4.00,4.148019,5
3.71,4,4.00,4.148019,5
3.61,4,4.00,4.148019,3
4.06,4.5,4.50,4.760267,5
3.77,4.5,4.50,4.760267,4
3.46,4.5,4.50,4.760267,3
3.86,3,3.00,2.367459,5
3.5,4,4.00,4.148019,5
4.78,4,4.00,4.148019,5
3.34,4,4.00,4.148019,3
2.22,4,4.00,4.148019,2
4.02,4.5,4.50,4.760267,5
3.94,4,4.00,4.148019,4
2.92,3.5,3.50,3.355911,3
4.01,4,4.00,4.148019,5
4.08,4.5,4.50,4.760267,4
3.8,4.5,4.50,4.760267,3
3.73,4.5,4.50,4.760267,5
4.24,3,3.00,2.367459,4
3.9,5,5.00,4.999613,5
4.35,4,4.00,4.148019,4
4.71,4,4.00,4.148019,5
3.76,4,4.00,4.148019,5
3.14,3,3.00,2.367459,2
3.95,3.5,3.50,3.355911,4
3.49,4.5,4.50,4.760267,2
3.4,3.5,3.50,3.355911,1
3.77,4,4.00,4.148019,4
3.97,4,4.00,4.148019,5
3.5,4,4.00,4.148019,4
4.25,4,4.00,4.148019,4
3.52,4.5,4.50,4.760267,2
4.3,3,3.00,2.367459,5
3.64,4.5,4.50,4.760267,1
3.53,4.5,4.50,4.760267,4
4.59,4,4.00,4.148019,5
3.9,4.5,4.50,4.760267,4
3.68,3,3.00,2.367459,4
4.22,3.5,3.50,3.355911,4
4,3,3.00,2.367459,1
3.27,4,4.00,4.148019,4
4.82,3.5,3.50,3.355911,5
4.1,4,4.00,4.148019,3
3.84,4,4.00,4.148019,4
4.6,4.5,4.50,4.760267,3
1,3.5,3.50,3.355911,1
3.85,4,4.00,4.148019,5
4.1,3.5,3.50,3.355911,4
3.76,4,4.00,4.148019,5
4.9,3,3.00,2.367459,5
3.13,4.5,4.50,4.760267,2
4.78,4,4.00,4.148019,5
3.8,4.5,4.50,4.760267,5
4.25,4,4.00,4.148019,5
3.77,3.5,3.50,3.355911,3
3.56,3.5,3.50,3.355911,4
3.02,4,4.00,4.148019,4
2.88,3.5,3.50,3.355911,1
3.02,4.5,4.50,4.760267,3
3.17,4.5,4.50,4.760267,3
4.46,3,3.00,2.367459,4
3.59,4,4.00,4.148019,3
3.79,3.5,3.50,3.355911,1
3.72,4.5,4.50,4.760267,5
3.61,4.5,4.50,4.760267,4
3.61,4.5,4.50,4.760267,5
3.12,4,4.00,4.148019,1
4.34,3.5,3.50,3.355911,5
3.9,3.5,3.50,3.355911,4
4.08,4.5,4.50,4.760267,4
3,4,4.00,4.148019,2
3.69,4,4.00,4.148019,5
3.62,4,4.00,4.148019,5
3.21,4.5,4.50,4.760267,2
3,3.5,3.50,3.355911,3
3.97,4,4.00,4.148019,4
2.72,3.5,3.50,3.355911,4
3.84,4,4.00,4.148019,2
4.18,4,4.00,4.148019,5
4.1,3,3.00,2.367459,4
3.58,2.5,2.50,1.685483,1
3.02,4,4.00,4.148019,3
4.14,4,4.00,4.148019,5
3.9,3.5,3.50,3.355911,5
5,4,4.00,4.148019,5
3.62,3.5,3.50,3.355911,1
3.89,3,3.00,2.367459,2
2.61,3.5,3.50,3.355911,2
3.95,4,4.00,4.148019,5
3.36,4,4.00,4.148019,4
3.91,4,4.00,4.148019,4
3.91,4.5,4.50,4.760267,3
3.91,4.5,4.50,4.760267,5
3.65,3.5,3.50,3.355911,5
4.19,4,4.00,4.148019,5
3.66,4.5,4.50,4.760267,4
4.13,4.5,4.50,4.760267,5
3.4,3.5,3.50,3.355911,1
3.5,4.5,4.50,4.760267,5
5,3,3.00,2.367459,5
3.59,4,4.00,4.148019,4
3.73,4,4.00,4.148019,5
3.58,4.5,4.50,4.760267,4
3.57,4,4.00,4.148019,1
2.67,3,3.00,2.367459,3
4,4.5,4.50,4.760267,5
3.91,3.5,3.50,3.355911,3
2.77,4,4.00,4.148019,2
3,2.5,2.50,1.685483,1
3.88,4.5,4.50,4.760267,5
3.99,4.5,4.50,4.760267,5
3.36,3.5,3.50,3.355911,3
3.76,4.5,4.50,4.760267,4
3.57,4,4.00,4.148019,4
3.76,3.5,3.50,3.355911,4
4.71,3,3.00,2.367459,1
3.87,4.5,4.50,4.760267,5
4.92,4.5,4.50,4.760267,5
4.43,4.5,4.50,4.760267,5
3.87,4.5,4.50,4.760267,5
4.41,4,4.00,4.148019,5
3.35,3.5,3.50,3.355911,3
4.55,4,4.00,4.148019,5
4.71,4.5,4.50,4.760267,5
3.13,4.5,4.50,4.760267,5
3.88,4,4.00,4.148019,5
5,5,5.00,4.999613,5
4.22,4,4.00,4.148019,5
4.27,3.5,3.50,3.355911,5
4.28,4,4.00,4.148019,5
3.78,2.5,2.50,1.685483,2
4.88,4.5,4.50,4.760267,5
1.8,3,3.00,2.367459,1
4.74,4.5,4.50,4.760267,5
4.21,4.5,4.50,4.760267,5
2.43,4,4.00,4.148019,4
4.56,4.5,4.50,4.760267,4
3.64,4.5,4.50,4.760267,3
4.44,4,4.00,4.148019,5
3.81,3.5,3.50,3.355911,4
3.92,4,4.00,4.148019,3
3.24,4.5,4.50,4.760267,5
3.33,4,4.00,4.148019,3
3.84,3.5,3.50,3.355911,3
4.18,4.5,4.50,4.760267,4
3.84,5,5.00,4.999613,5
4.08,3.5,3.50,3.355911,5
4.05,4.5,4.50,4.760267,3
3.77,4,4.00,4.148019,5
2.79,3.5,3.50,3.355911,1
3.84,4.5,4.50,4.760267,4
3.82,4,4.00,4.148019,5
3.72,4,4.00,4.148019,4
3.3,3.5,3.50,3.355911,4
4.29,4,4.00,4.148019,5
4.67,4,4.00,4.148019,4
2.91,4,4.00,4.148019,3
3.78,3.5,3.50,3.355911,5
3.62,3.5,3.50,3.355911,4
4.15,3,3.00,2.367459,3
4.57,5,5.00,4.999613,5
4.5,4.5,4.50,4.760267,5
4.13,4.5,4.50,4.760267,3
4.54,4.5,4.50,4.760267,5
4.01,4,4.00,4.148019,5
3.44,4.5,4.50,4.760267,4
3.8,3.5,3.50,3.355911,5
4.34,3.5,3.50,3.355911,4
5,4,4.00,4.148019,5
3.28,5,5.00,4.999613,5
4.26,4,4.00,4.148019,5
3.91,2.5,2.50,1.685483,2
4.11,3.5,3.50,3.355911,1
2.94,4,4.00,4.148019,5
3.93,4,4.00,4.148019,3
4.75,3.5,3.50,3.355911,4
3.86,4.5,4.50,4.760267,5
4.01,3,3.00,2.367459,3
1.5,3.5,3.50,3.355911,2
3.96,3,3.00,2.367459,3
4.21,4.5,4.50,4.760267,5
2.94,3.5,3.50,3.355911,3
1,3.5,3.50,3.355911,1
3.19,4,4.00,4.148019,5
4.33,4,4.00,4.148019,5
5,3.5,3.50,3.355911,5
4.27,3.5,3.50,3.355911,4
3.77,3.5,3.50,3.355911,4
4.34,4.5,4.50,4.760267,5
4.28,4,4.00,4.148019,4
3.87,4,4.00,4.148019,5
4.07,4,4.00,4.148019,5
3.11,3.5,3.50,3.355911,1
4.02,3.5,3.50,3.355911,5
3.61,3.5,3.50,3.355911,3
3.69,3.5,3.50,3.355911,5
4.56,4.5,4.50,4.760267,5
4.81,4,4.00,4.148019,5
